@relation kddtrain2017_30
@attribute Feature62 real
@attribute Feature67 real
@attribute Feature28 real
@attribute Feature23 real
@attribute Feature81 real
@attribute Feature74 real
@attribute Feature51 real
@attribute Feature22 real
@attribute Feature44 real
@attribute Feature19 real
@attribute Feature53 real
@attribute Feature84 real
@attribute Feature50 real
@attribute Feature25 real
@attribute Feature79 real
@attribute Feature82 real
@attribute Feature99 real
@attribute Feature72 real
@attribute Feature8 real
@attribute Feature9 real
@attribute Feature60 real
@attribute Feature5 real
@attribute Feature1 real
@attribute Feature65 real
@attribute Feature11 real
@attribute Feature20 real
@attribute Feature87 real
@attribute Feature26 real
@attribute Feature97 real
@attribute Feature95 real
@attribute class {0,1,2}
@data
0.20409,0.10233,0.14685,0.71775,0.60282,0.29223,0.20487,0.50404,0.00021,0.88556,0.40766,0.00051,0.21769,0.58406,0.49638,0.88507,0.79263,0.40748,0.61517,0.80572,0.55317,0.31903,0.83203,0.85887,0.4079,0.8729,0.62855,0.20409,0.69923,0.23067,?
0.02207,0.02209,0.37805,0.60651,0.67391,0.75789,0.00093,0.77957,0.00015,0.32722,0.61127,0.83206,0.36346,0.6813,0.58092,0.6552,0.44235,0.3366,0.71207,0.46034,0.68175,0.53135,0.43829,0.4167,0.88503,0.53531,0.75234,0.04459,0.88506,0.72607,?
0.19501,0.20498,0.54008,0.15913,0.06275,0.88585,0.17723,0.22613,0.19587,0.38921,0.19521,0.88505,0.39804,0.88558,0.69545,0.54971,0.49172,0.00023,0.03152,0.31901,0.62878,0.31003,0.16853,0.01886,0.38986,0.28358,0.00099,0.21239,0.75281,0.61907,?
0.82796,0.87691,0.60418,0.12845,0.04431,0.32301,0.78842,0.02207,0.88535,0.63781,0.22119,0.0183,0.49683,0.6288,0.45688,0.38971,0.71241,0.44213,0.15087,0.00095,0.41265,0.32324,0.44244,0.88566,0.00031,0.63709,0.25733,0.86783,0.54068,0.20449,?
0.32729,0.35461,0.30842,0.58052,0.1955,0.56286,0.00068,0.1813,0.05356,0.85496,0.09748,0.4873,0.00082,0.63701,0.76194,0.85075,0.87284,0.02793,0.41671,0.5225,0.88591,0.0139,0.6198,0.71704,0.16898,0.78327,0.63774,0.65517,0.88556,0.00094,?
0.56612,0.58454,0.32342,0.63349,0.20429,0.3636,0.24885,0.35059,0.283,0.86794,0.24816,0.00096,0.30116,0.72613,0.54053,0.87699,0.87234,0.00034,0.46092,0.54966,0.61935,0.1776,0.71225,0.8768,0.49697,0.87696,0.7172,0.88543,0.88592,0.35466,?
0.19919,0.17778,0.53131,0.28842,0.00019,0.77957,0.32743,0.44211,0.28376,0.36745,0.51831,0.67343,0.42999,0.88507,0.70859,0.55861,0.53143,0.15084,0.20477,0.16871,0.70871,0.34151,0.08472,0.00066,0.88568,0.27983,0.40711,0.07109,0.88545,0.53133,?
0.03505,0.00003,0.27911,0.63758,0.55834,0.55837,0.07191,0.72142,0.00044,0.68654,0.59794,0.32749,0.30185,0.78849,0.82307,0.84198,0.70835,0.31058,0.59763,0.63773,0.87268,0.42049,0.38586,0.13361,0.88532,0.4879,0.6373,0.00096,0.88544,0.53197,?
0.41627,0.27436,0.50423,0.52782,0.53142,0.46071,0.83292,0.62456,0.54919,0.14236,0.80162,0.22109,0.57181,0.69928,0.37273,0.00068,0.30174,0.88578,0.70818,0.16805,0.18127,0.59727,0.41618,0.66445,0.71736,0.33241,0.88543,0.00071,0.31974,0.3107,?
0.59395,0.68611,0.54646,0.39444,0.07101,0.60623,0.30111,0.03516,0.48759,0.44204,0.00038,0.68175,0.29291,0.53167,0.6061,0.79672,0.48784,0.00022,0.21231,0.43488,0.78373,0.14257,0.28398,0.13359,0.00053,0.46587,0.35419,0.8859,0.88587,0.28383,?
0.81087,0.88535,0.75713,0.26105,0.00035,0.62843,0.73562,0.08415,0.885,0.51393,0.26178,0.42594,0.46089,0.83226,0.41642,0.59368,0.54007,0.35429,0.11597,0.29207,0.32346,0.27047,0.49677,0.69932,0.16851,0.64627,0.23082,0.88565,0.64609,0.18602,?
0.55861,0.5848,0.32346,0.51398,0.02797,0.36352,0.23028,0.23594,0.28347,0.71241,0.22123,0.00026,0.32765,0.72652,0.5223,0.74324,0.78391,0.00065,0.33625,0.38171,0.60215,0.21276,0.53576,0.69096,0.44212,0.71748,0.64622,0.88524,0.88539,0.42547,?
0.0004,0.04086,0.34335,0.695,0.31063,0.60663,0.00088,0.509,0.08056,0.78825,0.39456,0.33667,0.16483,0.87645,0.77999,0.69086,0.88527,0.08018,0.58829,0.52263,0.78341,0.20462,0.55351,0.58486,0.7083,0.63754,0.86792,0.00073,0.88535,0.32717,?
0.88528,0.87295,0.71772,0.08484,0.23918,0.57572,0.8851,0.11941,0.8581,0.43805,0.29622,0.26532,0.47872,0.88554,0.54478,0.29215,0.59736,0.59323,0.2043,0.00044,0.40725,0.33205,0.26186,0.52279,0.0001,0.40717,0.16887,0.88516,0.61158,0.0712,?
0.24308,0.11506,0.27057,0.65568,0.60285,0.5407,0.25702,0.5805,0.00025,0.3276,0.53162,0.19504,0.31047,0.88589,0.44227,0.4876,0.43857,0.50419,0.74355,0.42587,0.35472,0.43402,0.53507,0.64632,0.55823,0.56698,0.88508,0.23014,0.70803,0.36322,?
0.53122,0.42096,0.60467,0.37633,0.23984,0.54404,0.88593,0.56299,0.66484,0.10246,0.75794,0.28366,0.73541,0.80535,0.45139,0.20452,0.30174,0.62804,0.49631,0.00082,0.35028,0.60673,0.18622,0.37242,0.88528,0.28841,0.75276,0.17786,0.60206,0.58441,?
0.13326,0.04494,0.33001,0.55837,0.64631,0.65952,0.1772,0.76532,0.00099,0.38567,0.72165,0.77085,0.40382,0.54984,0.54477,0.77085,0.44208,0.55864,0.66894,0.42543,0.7125,0.59312,0.2924,0.15943,0.88557,0.46529,0.69048,0.08896,0.88569,0.62842,?
0.01399,0.00095,0.33087,0.53508,0.56624,0.65944,0.02786,0.53172,0.00086,0.86303,0.39478,0.54005,0.18199,0.77906,0.82315,0.84122,0.88507,0.29242,0.42552,0.7885,0.87663,0.31457,0.66825,0.54936,0.49612,0.69522,0.28372,0.00032,0.88561,0.33681,?
0.61912,0.60279,0.36903,0.19063,0.00003,0.42023,0.35451,0.02231,0.31994,0.5495,0.19594,0,0.40755,0.84173,0.61965,0.5667,0.70826,0.34558,0.10235,0.17734,0.64265,0.40302,0.27932,0.3815,0.04489,0.47373,0.2046,0.88595,0.88533,0.46018,?
0.48243,0.44281,0.16611,0.27994,0.14205,0.3321,0.08046,0.07146,0.00044,0.61162,0.04064,0.06282,0.26167,0.6028,0.3983,0.74336,0.68173,0.08047,0.13717,0.42543,0.5405,0.26117,0.39869,0.37201,0.00038,0.55882,0.13384,0.88529,0.88554,0.4426,?
0.54997,0.51875,0.78555,0.33642,0.15936,0.74802,0.88556,0.52252,0.82333,0.16433,0.71211,0.63747,0.79253,0.85886,0.53177,0.32792,0.35454,0.54002,0.41648,0.00012,0.45667,0.61975,0.09786,0.1953,0.88564,0.2616,0.6737,0.21202,0.70864,0.69933,?
0.49638,0.38129,0.47396,0.28303,0.3722,0.29266,0.88522,0.62848,0.6559,0.23568,0.77,0.03565,0.7968,0.54993,0.54488,0.00036,0.37626,0.65579,0.42062,0.09775,0.41242,0.68197,0.04947,0.00072,0.88565,0.00031,0.46948,0.10695,0.28311,0.70886,?
0.37619,0.23994,0.39433,0.56669,0.58407,0.3109,0.75211,0.65031,0.47834,0.17789,0.80134,0.11583,0.5138,0.50421,0.26546,0.00073,0.25761,0.88544,0.7358,0.24889,0.09373,0.58001,0.48204,0.71728,0.71759,0.3587,0.88538,0.00044,0.15968,0.27452,?
0.00045,0.04469,0.29427,0.58486,0.36343,0.50094,0.00049,0.57121,0.08899,0.81084,0.45133,0.31992,0.19587,0.68154,0.62877,0.73522,0.88598,0.12482,0.53598,0.46037,0.73097,0.25759,0.55879,0.65545,0.77996,0.69576,0.70808,0.00049,0.88549,0.38952,?
0.31059,0.16846,0.39438,0.60269,0.49655,0.78899,0.28313,0.63789,0.0005,0.19075,0.67379,0.6904,0.4071,0.88555,0.58431,0.38184,0.32776,0.56636,0.6901,0.31977,0.46955,0.54954,0.48718,0.65534,0.7791,0.51827,0.88568,0.33618,0.65541,0.53141,?
0.65506,0.69597,0.43643,0.40387,0.00096,0.36781,0.42546,0.13784,0.50405,0.61594,0.24393,0.00049,0.48299,0.73532,0.50094,0.69064,0.71222,0.21268,0.23046,0.34559,0.57552,0.37668,0.45636,0.56676,0.27431,0.62822,0.46081,0.88588,0.88585,0.54053,?
0.00031,0.00955,0.40929,0.36725,0.39865,0.80124,0.00084,0.50057,0.01866,0.49167,0.42572,0.88506,0.20453,0.71715,0.65031,0.7269,0.57104,0.24864,0.33677,0.46032,0.73564,0.32741,0.25288,0.0447,0.60205,0.38506,0.27435,0.00017,0.88533,0.40736,?
0.44734,0.45604,0.19527,0.20491,0.07124,0.36317,0.009,0.21784,0.02752,0.46515,0.18104,0.00001,0.35038,0.72673,0.4824,0.61991,0.5977,0.00024,0.0621,0.35494,0.56274,0.34558,0.25734,0.1599,0.36344,0.38986,0.05327,0.88533,0.88572,0.6905,?
0.42902,0.31468,0.34372,0.59702,0.38901,0.68696,0.23007,0.63716,0.0005,0.26197,0.67766,0.48746,0.50047,0.88557,0.55863,0.52227,0.36737,0.46989,0.61904,0.34504,0.48286,0.61968,0.33646,0.32719,0.88586,0.42548,0.85045,0.62826,0.73579,0.77053,?
0.13373,0.11137,0.31282,0.48202,0.00093,0.40382,0.2654,0.39884,0.2219,0.78311,0.42962,0.00026,0.50944,0.80546,0.55343,0.68121,0.88596,0.06256,0.31438,0.33638,0.59354,0.4079,0.60603,0.87697,0.79616,0.77931,0.62816,0.00019,0.88572,0.75232,?
0.36387,0.22153,0.1927,0.44202,0.21216,0.38551,0.28332,0.54956,0.00076,0.39874,0.62827,0.17788,0.48772,0.59348,0.49698,0.6464,0.51891,0.37266,0.38175,0.33693,0.64261,0.53121,0.16836,0.00052,0.88593,0.32319,0.54964,0.44258,0.88569,0.69033,?
0.55893,0.46541,0.57168,0.39864,0.23003,0.44204,0.88502,0.5583,0.69995,0.05843,0.74353,0.1501,0.75795,0.73544,0.37624,0.11553,0.2392,0.60211,0.51359,0.00036,0.24827,0.61529,0.2085,0.41659,0.88529,0.26535,0.7969,0.23081,0.47893,0.62881,?
0.44267,0.45618,0.30846,0.13383,0.03564,0.58806,0.00038,0.16888,0.02783,0.48794,0.15963,0.31041,0.30137,0.86763,0.6996,0.55816,0.65017,0.01832,0.01874,0.26502,0.70842,0.31094,0.24394,0.22163,0.30123,0.38923,0.00087,0.88573,0.88596,0.60216,?
0.01391,0.00063,0.20686,0.64661,0.35447,0.41239,0.02767,0.61952,0.00002,0.81438,0.50468,0.09764,0.24838,0.72667,0.56272,0.80583,0.85487,0.12448,0.54064,0.56686,0.64253,0.29654,0.62447,0.68166,0.88568,0.74344,0.72658,0.00048,0.8857,0.46963,?
0.87676,0.88557,0.70106,0.00004,0.17726,0.51844,0.86763,0.12404,0.88522,0.42997,0.36342,0.15061,0.62489,0.88584,0.49694,0.37211,0.53178,0.65526,0.0889,0.00029,0.34108,0.51861,0.12873,0.25764,0.07194,0.31411,0.0004,0.88524,0.57586,0.38196,?
0.53538,0.41246,0.23238,0.4167,0.26529,0.46547,0.24888,0.57554,0.00072,0.27917,0.68135,0.04457,0.51897,0.88539,0.54499,0.50489,0.40734,0.47876,0.42062,0.25762,0.48284,0.63371,0.12823,0.00033,0.88518,0.25278,0.57541,0.82388,0.76187,0.78881,?
0.47362,0.47306,0.85833,0.07589,0.13321,0.84129,0.87683,0.38905,0.87618,0.38125,0.57199,0.79674,0.88184,0.88554,0.44264,0.38933,0.56611,0.49642,0.14231,0.00004,0.38126,0.69045,0.23598,0.46926,0.64616,0.42911,0.15025,0.07166,0.76151,0.88576,?
0.54499,0.44296,0.24835,0.46071,0.29245,0.49602,0.20469,0.56686,0.00082,0.33694,0.62822,0.17762,0.45669,0.81494,0.4291,0.67388,0.44275,0.41624,0.37692,0.46076,0.46573,0.56229,0.23974,0.01825,0.84197,0.34543,0.46058,0.88594,0.88554,0.7085,?
0.08881,0.06685,0.5098,0.22615,0.0001,0.88596,0.17755,0.29235,0.13321,0.38168,0.30579,0.88561,0.28808,0.88526,0.71228,0.50414,0.49166,0.02761,0.09779,0.25701,0.63325,0.21226,0.16494,0.07128,0.5846,0.28896,0.19531,0.00098,0.72611,0.39891,?
0.0009,0.0807,0.27905,0.54417,0.4601,0.39857,0.00096,0.59707,0.15912,0.86387,0.4563,0.12471,0.18661,0.67337,0.55803,0.84163,0.88597,0.17777,0.49156,0.56627,0.66494,0.27465,0.59763,0.62872,0.73524,0.73547,0.52229,0.00013,0.88551,0.37272,?
0.33648,0.20892,0.08463,0.88548,0.77,0.16846,0.25789,0.74346,0.0006,0.63394,0.61941,0.0003,0.40381,0.33606,0.29696,0.70876,0.54925,0.52274,0.82723,0.8852,0.39804,0.53599,0.86325,0.84157,0.7174,0.77449,0.88589,0.4164,0.5402,0.54969,?
0.43463,0.31038,0.35271,0.3419,0.1153,0.70473,0.24862,0.50081,0.00015,0.30131,0.58472,0.52232,0.49682,0.88546,0.6112,0.4783,0.42092,0.28372,0.28363,0.23085,0.52792,0.51379,0.11539,0.00074,0.88566,0.23907,0.45159,0.61988,0.71767,0.74382,?
0.5663,0.65554,0.73583,0.30558,0.00058,0.70834,0.58493,0.42994,0.76107,0.19559,0.54944,0.53114,0.73575,0.88541,0.52784,0.38915,0.35895,0.23919,0.27462,0.06227,0.44225,0.56283,0.09324,0.12477,0.8584,0.2572,0.54988,0.54931,0.71759,0.88566,?
0.27917,0.14626,0.33885,0.70828,0.71785,0.6776,0.26566,0.68601,0.0006,0.32738,0.59327,0.49664,0.35404,0.85875,0.61504,0.65577,0.44274,0.53172,0.80112,0.53149,0.62855,0.48762,0.4964,0.46028,0.65582,0.55832,0.88515,0.2926,0.88536,0.44262,?
0.61112,0.41673,0.37282,0.5131,0.38152,0.74347,0.38952,0.61169,0.00055,0.08837,0.80123,0.60229,0.60674,0.88579,0.63382,0.17734,0.25782,0.76178,0.63354,0.14222,0.44706,0.79215,0.34141,0.5404,0.84162,0.35856,0.88581,0.83291,0.51388,0.82337,?
0.58492,0.58897,0.33025,0.49669,0.00062,0.3672,0.28317,0.20482,0.29206,0.7175,0.24853,0.00071,0.39439,0.73562,0.52268,0.78847,0.76575,0.08856,0.29662,0.3982,0.59769,0.29692,0.50958,0.61943,0.40797,0.70429,0.59335,0.88523,0.8858,0.50421,?
0.19908,0.19098,0.51194,0.19563,0.00096,0.83655,0.20422,0.42948,0.1861,0.27942,0.4343,0.78822,0.54431,0.88564,0.59747,0.4603,0.39808,0.00979,0.08485,0.22144,0.50491,0.44722,0.1112,0.00064,0.8588,0.23055,0.16839,0.19594,0.69958,0.88563,?
0.54406,0.46096,0.60208,0.41669,0.23087,0.48776,0.88538,0.55801,0.71779,0.11988,0.75221,0.16842,0.73983,0.80569,0.40322,0.15026,0.31031,0.61931,0.53163,0.00016,0.26567,0.60649,0.24313,0.48763,0.88516,0.31921,0.8324,0.20433,0.53142,0.59303,?
0.09702,0.11148,0.17979,0.71768,0.4428,0.3324,0.00082,0.66481,0.02712,0.7042,0.52798,0.00067,0.28343,0.66417,0.43853,0.8416,0.72698,0.16837,0.64671,0.58448,0.54967,0.36738,0.54453,0.50457,0.88552,0.67325,0.8504,0.1957,0.88599,0.56619,?
0.55875,0.44253,0.06098,0.80171,0.70841,0.11981,0.2301,0.69042,0.00096,0.66445,0.57117,0.00003,0.46543,0.23957,0.26524,0.65515,0.55843,0.46945,0.71252,0.88509,0.36759,0.58421,0.84189,0.79654,0.67306,0.72691,0.71773,0.88521,0.44222,0.69951,?
0.416,0.34129,0.15748,0.81472,0.59369,0.31413,0.1508,0.65077,0.00066,0.81939,0.54459,0.00097,0.40309,0.62839,0.50091,0.88527,0.73511,0.38119,0.70419,0.81441,0.54426,0.51822,0.85005,0.88501,0.70822,0.88536,0.8149,0.68122,0.7176,0.6555,?
0.44256,0.34133,0.6508,0.44261,0.23079,0.61916,0.88516,0.55388,0.68136,0.15921,0.77414,0.4699,0.65982,0.77043,0.44783,0.25776,0.38524,0.67357,0.55867,0.00005,0.41695,0.55337,0.22134,0.44258,0.87683,0.35044,0.88593,0.00052,0.70855,0.43435,?
0.54976,0.44243,0.22603,0.45165,0.38169,0.45171,0.21292,0.43831,0.00038,0.30523,0.49192,0.03552,0.38597,0.86774,0.47808,0.61135,0.44276,0.48704,0.46596,0.35459,0.48752,0.52247,0.19588,0.03511,0.49686,0.32385,0.54958,0.8857,0.88539,0.5585,?
0.5666,0.58424,0.34764,0.38939,0.00097,0.41224,0.24888,0.12897,0.28342,0.66803,0.13765,0.00042,0.31443,0.82393,0.60633,0.6371,0.79247,0.01838,0.23532,0.31089,0.63764,0.19927,0.49122,0.6734,0.25747,0.65561,0.46932,0.88505,0.88535,0.38131,?
0.85454,0.88559,0.73081,0.00066,0.07116,0.57505,0.82342,0.07118,0.88595,0.3812,0.30504,0.33602,0.58895,0.81439,0.47338,0.38904,0.50442,0.54008,0.03508,0.00083,0.38557,0.44784,0.11158,0.22186,0.07109,0.30529,0.00098,0.88511,0.63706,0.35463,?
0.42507,0.4207,0.15773,0.56223,0.42554,0.31421,0.00965,0.26187,0.00028,0.88566,0.15039,0.0008,0.15091,0.62839,0.48783,0.88591,0.85806,0.20495,0.45113,0.64614,0.58895,0.2486,0.76594,0.88574,0.09771,0.88581,0.4785,0.84192,0.83278,0.29242,?
0.1023,0.05355,0.47176,0.29663,0.00013,0.836,0.20482,0.44209,0.10631,0.28336,0.50475,0.78814,0.32732,0.88534,0.65574,0.40779,0.41661,0.1241,0.24372,0.10651,0.54914,0.28812,0.08847,0.07168,0.88593,0.23984,0.48723,0.0005,0.67314,0.45178,?
0.00084,0.01338,0.3053,0.73075,0.69014,0.58434,0.00008,0.78858,0.02721,0.79232,0.60295,0.38175,0.30565,0.78878,0.7431,0.88559,0.63343,0.31919,0.73549,0.68152,0.63306,0.46599,0.48271,0.28343,0.88511,0.58435,0.77955,0.00023,0.56693,0.61111,?
0.19935,0.1997,0.64222,0.28828,0.00017,0.88528,0.39854,0.35888,0.39871,0.48219,0.41255,0.88517,0.43461,0.885,0.79607,0.62899,0.61197,0.10601,0.13745,0.30181,0.79614,0.28876,0.19922,0.09794,0.71772,0.36338,0.27447,0.0009,0.88506,0.46919,?
0.21274,0.08481,0.26361,0.70884,0.71797,0.52723,0.25791,0.5005,0.00026,0.68182,0.39488,0.18677,0.2218,0.86702,0.43497,0.88563,0.68104,0.50447,0.62429,0.88528,0.44245,0.34508,0.88556,0.8856,0.28301,0.88504,0.53122,0.16876,0.88516,0.18609,?
0.11581,0.09787,0.19038,0.51311,0.36345,0.38186,0.03581,0.62403,0.00062,0.77051,0.55804,0.0001,0.34561,0.7616,0.55892,0.7889,0.81909,0.23042,0.4166,0.55873,0.61941,0.44243,0.51378,0.46934,0.88507,0.62812,0.46956,0.19576,0.88545,0.65521,?
0.58805,0.59337,0.35492,0.47353,0.00023,0.4078,0.29206,0.18108,0.30145,0.71721,0.2171,0.00084,0.33213,0.81497,0.56298,0.70807,0.80585,0.07107,0.29605,0.35482,0.5976,0.22156,0.50906,0.66481,0.36381,0.68679,0.59339,0.88586,0.88574,0.37276,?
0.46597,0.30184,0.52795,0.44279,0.28378,0.54945,0.83236,0.56647,0.50411,0.09304,0.75783,0.21244,0.6067,0.885,0.4429,0.15093,0.28881,0.66481,0.58488,0.0008,0.27056,0.52262,0.25269,0.50474,0.85094,0.32791,0.88504,0.09757,0.54081,0.38104,?
0.53583,0.59356,0.8199,0.00083,0.0098,0.8052,0.71728,0.17762,0.83269,0.60227,0.35864,0.72614,0.80114,0.88576,0.59777,0.34528,0.7742,0.37252,0.0043,0.00035,0.50059,0.62839,0.4168,0.83291,0.34561,0.58811,0.00094,0.3549,0.69097,0.8858,?
0.27902,0.35082,0.34372,0.47331,0.27451,0.40325,0.14256,0.20423,0.28382,0.85899,0.0669,0.0005,0.08841,0.80579,0.58404,0.83271,0.88542,0.00087,0.33669,0.54908,0.62411,0.01896,0.60238,0.65517,0.13397,0.74377,0.39843,0.41696,0.88582,0.03539,?
0.57114,0.62464,0.84384,0.00059,0.11511,0.82703,0.75296,0.28352,0.85866,0.53161,0.44264,0.7706,0.81951,0.8854,0.60283,0.31081,0.6903,0.43416,0.05889,0.00058,0.47388,0.65993,0.23083,0.46049,0.45158,0.38555,0.00042,0.38971,0.62884,0.88576,?
0.62862,0.6648,0.41491,0.47844,0.00037,0.38585,0.37251,0.15984,0.44268,0.76521,0.2391,0.0003,0.38939,0.77033,0.58803,0.75239,0.83225,0.15939,0.28887,0.38181,0.646,0.28318,0.51325,0.64618,0.31933,0.69977,0.57597,0.88575,0.88584,0.40781,?
0.46071,0.38913,0.69291,0.39401,0.25708,0.64263,0.8852,0.57143,0.74353,0.09391,0.75212,0.42587,0.70843,0.85825,0.48712,0.18604,0.27488,0.61943,0.52217,0.00064,0.3324,0.57549,0.19516,0.38937,0.88524,0.28854,0.78859,0.03591,0.54935,0.53144,?
0.00061,0.00075,0.31609,0.77455,0.7081,0.63325,0.00062,0.77435,0.00045,0.8279,0.59324,0.46933,0.29664,0.79658,0.7961,0.88596,0.69994,0.34519,0.79666,0.66461,0.71238,0.46984,0.50982,0.35481,0.84104,0.61907,0.88578,0.00099,0.62876,0.59386,?
0.51334,0.62881,0.72809,0.33214,0.00021,0.57179,0.65596,0.44207,0.88582,0.15063,0.59797,0.34597,0.69007,0.79642,0.46018,0.30129,0.33207,0.31082,0.33202,0.00031,0.39464,0.51839,0.11538,0.23021,0.88587,0.26534,0.66425,0.3726,0.6647,0.72628,?
0.41675,0.52257,0.83277,0.00074,0.00907,0.77942,0.67396,0.02769,0.88513,0.61948,0.19545,0.77932,0.58815,0.7797,0.62421,0.35481,0.78883,0.34533,0.00472,0.00078,0.58079,0.42512,0.40326,0.80592,0.04482,0.58022,0.00085,0.15946,0.69011,0.50488,?
0.58431,0.58823,0.73042,0.00015,0.31988,0.57568,0.87675,0.39431,0.88569,0.38506,0.52769,0.31033,0.88162,0.84197,0.64625,0.1333,0.58446,0.58477,0.1595,0.0006,0.49182,0.73585,0.09757,0.19568,0.46937,0.16489,0.00072,0.2923,0.53168,0.88504,?
0.31479,0.20473,0.08253,0.82753,0.67373,0.16435,0.22124,0.64289,0.00016,0.65086,0.52769,0.00008,0.35861,0.32749,0.31996,0.70848,0.54913,0.44227,0.72128,0.88539,0.40786,0.46922,0.88583,0.8856,0.61192,0.79617,0.77094,0.40706,0.50418,0.49681,?
0.02722,0.03547,0.32174,0.70835,0.43455,0.62403,0.00026,0.65998,0.01845,0.54447,0.52768,0.36334,0.28899,0.88589,0.44243,0.62883,0.58489,0.16896,0.58464,0.68184,0.35455,0.37214,0.64263,0.60218,0.88534,0.61595,0.73585,0.05302,0.70896,0.57565,?
0.00038,0.00483,0.23593,0.67761,0.37272,0.46,0.00074,0.619,0.00959,0.5883,0.50078,0.17757,0.23594,0.74338,0.62888,0.65596,0.70466,0.13389,0.62807,0.46941,0.69941,0.30179,0.46962,0.46953,0.86713,0.56281,0.88565,0.00056,0.88537,0.46998,?
0.00962,0.00053,0.3744,0.75714,0.65572,0.74841,0.01839,0.74332,0.00012,0.42095,0.55848,0.6118,0.25746,0.88599,0.54412,0.43453,0.54997,0.28318,0.7701,0.62844,0.44763,0.38955,0.72167,0.81415,0.83217,0.62482,0.88511,0.00053,0.69069,0.49643,?
0.69944,0.85807,0.82541,0.25776,0.00024,0.77442,0.55831,0.03163,0.87609,0.58,0.16854,0.66419,0.55813,0.88556,0.44283,0.54014,0.70499,0.27487,0.14262,0.23051,0.39458,0.41684,0.55808,0.88578,0.06271,0.7126,0.28325,0.84143,0.78846,0.55806,?
0.44217,0.45616,0.27254,0.22125,0.2302,0.51814,0.00057,0.11579,0.02762,0.56634,0.00923,0.25747,0.22141,0.7795,0.67338,0.64662,0.68619,0.01868,0.11564,0.4425,0.72614,0.23074,0.35063,0.25709,0.00055,0.45194,0.00071,0.88508,0.88508,0.4423,?
0.19939,0.08405,0.38932,0.34167,0.08043,0.7796,0.23061,0.48254,0.00065,0.2923,0.51871,0.67352,0.35042,0.88578,0.5668,0.58463,0.42526,0.15087,0.23951,0.2831,0.54931,0.31051,0.15077,0.0189,0.88507,0.30164,0.39865,0.16859,0.85013,0.46918,?
0.57569,0.58837,0.67501,0.37202,0.14267,0.50913,0.81406,0.51396,0.84114,0.10292,0.69589,0.133,0.74821,0.88517,0.4428,0.12492,0.29685,0.5042,0.44255,0.00073,0.25755,0.59303,0.20897,0.41608,0.88526,0.27023,0.74338,0.33665,0.51326,0.68101,?
0.00006,0.01852,0.3611,0.64643,0.30178,0.68619,0.00071,0.57532,0.03513,0.77464,0.46948,0.55815,0.21205,0.81489,0.85067,0.67325,0.881,0.08801,0.55347,0.48756,0.88525,0.25753,0.54018,0.593,0.85012,0.63379,0.80515,0.00076,0.88566,0.42587,?
0.04075,0.00051,0.3219,0.71798,0.59325,0.64215,0.08049,0.7089,0.00047,0.88575,0.69057,0.45108,0.40758,0.832,0.7701,0.88525,0.70478,0.55868,0.6246,0.77909,0.61519,0.64685,0.50419,0.23011,0.82317,0.55811,0.65522,0.00004,0.52255,0.73563,?
0.37203,0.25763,0.09599,0.79685,0.69032,0.19034,0.23028,0.63705,0.0008,0.66468,0.52279,0.00055,0.37224,0.38185,0.33683,0.70808,0.58408,0.46058,0.69945,0.88519,0.42005,0.48741,0.88587,0.88513,0.58436,0.79655,0.70809,0.51355,0.54915,0.51357,?
0.57196,0.41299,0.31475,0.61927,0.56678,0.62876,0.31956,0.67311,0.00085,0.17726,0.70854,0.37209,0.56218,0.88565,0.54004,0.35404,0.28811,0.63755,0.72657,0.35401,0.38588,0.72158,0.58057,0.80556,0.77996,0.58081,0.88509,0.82341,0.57521,0.80594,?
0.82785,0.88539,0.64237,0.03137,0.31956,0.39849,0.77024,0.23914,0.88548,0.20849,0.38916,0.15039,0.6422,0.64617,0.47866,0.08885,0.3545,0.61907,0.19045,0.00061,0.34577,0.56638,0.00068,0.00007,0.15978,0.04425,0.0624,0.88526,0.38123,0.51374,?
0.58054,0.59382,0.34726,0.39855,0.00046,0.38582,0.28306,0.08892,0.31016,0.80111,0.13375,0.00071,0.28391,0.77006,0.62838,0.71789,0.88553,0.08841,0.2177,0.36316,0.68615,0.18638,0.50985,0.65583,0.17727,0.68683,0.43496,0.87646,0.88567,0.28364,?
0.11193,0.0002,0.12857,0.74861,0.66476,0.25779,0.22186,0.50944,0.00036,0.86383,0.39825,0.03507,0.16823,0.47862,0.48218,0.86792,0.76119,0.44241,0.63736,0.88502,0.57514,0.27979,0.88595,0.88579,0.35413,0.87645,0.61168,0.0001,0.66455,0.11545,?
0.65946,0.80506,0.7305,0.5136,0.00008,0.73551,0.4348,0.09364,0.72616,0.32353,0.14245,0.77901,0.43896,0.69044,0.49642,0.64669,0.44254,0.09764,0.345,0.33642,0.59356,0.27028,0.36703,0.39844,0.18604,0.52202,0.69047,0.8855,0.88594,0.44282,?
0.55364,0.49126,0.70696,0.3632,0.21231,0.65039,0.88592,0.54969,0.76179,0.11548,0.72664,0.42521,0.78863,0.87682,0.51369,0.23061,0.2921,0.56605,0.46904,0.00054,0.36735,0.62886,0.15563,0.31013,0.88507,0.27069,0.72684,0.22112,0.58413,0.69028,?
